Name,Cuisine Type,Expensiveness,Country,Mean Rating,Terrace Available,Vegetarian Menu Available,Wine Menu Available
La Table d'Adrien," Contemporary, Mediterranean Cuisine",5,Switzerland,0.0,True,False,True
Locanda Orelli," Italian, Regional Cuisine",3,Switzerland,0.0,True,False,False
Brasserie Uno, Contemporary,4,Switzerland,0.0,False,False,False
Stapferstube da Rizzo," Italian, Mediterranean Cuisine",3,Switzerland,0.0,True,False,False
Zum Wilde Maa, Contemporary,3,Switzerland,0.0,True,False,False
4 Saisons, Classic Cuisine,5,Switzerland,0.0,False,False,False
Haberbüni," Seasonal Cuisine, Modern Cuisine",3,Switzerland,0.0,True,False,True
The Japanese by The Chedi at Gütsch," Japanese Contemporary, Fusion",5,Switzerland,0.0,True,False,True
Ivy 23," Market Cuisine, Modern French",3,Switzerland,0.0,True,False,False
La Table du Lausanne Palace, Modern French,5,Switzerland,0.0,False,False,True
7132 Silver," Creative, Innovative",5,Switzerland,0.0,True,False,True
Alpenblick, Traditional Cuisine,3,Switzerland,0.0,True,False,False
Alpenblick," Creative, Country cooking",5,Switzerland,0.0,True,False,True
sunny bar by claudia canessa, Peruvian,3,Switzerland,0.0,False,False,False
La Sorgente, Creative,3,Switzerland,0.0,True,False,False
Weinlaube," Classic Cuisine, Country cooking",4,Switzerland,0.0,True,False,False
Osteria Tremola san Gottardo, Italian,3,Switzerland,0.0,False,False,False
Blume," Swiss, Market Cuisine",3,Switzerland,0.0,True,False,False
Urnäscher Kreuz," Traditional Cuisine, International",3,Switzerland,0.0,True,False,False
Les Ateliers Brasserie, French,3,Switzerland,0.0,False,False,False
La Chaumière by Serge Labrosse," Modern French, Market Cuisine",4,Switzerland,0.0,True,False,False
The Japanese Restaurant," Japanese Contemporary, Fusion",5,Switzerland,0.0,False,False,True
Weid, Regional Cuisine,3,Switzerland,0.0,True,False,False
Ciani, Mediterranean Cuisine,4,Switzerland,0.0,True,False,True
Esprit Ravet, French Contemporary,4,Switzerland,0.0,False,False,False
Osteria TRE," Italian, Modern Cuisine",5,Switzerland,0.0,True,True,False
Casa Casutt - Ustria," Country cooking, Classic Cuisine",3,Switzerland,0.0,True,False,False
Hôtel de Ville," Modern Cuisine, Seasonal Cuisine",4,Switzerland,0.0,False,False,False
Hôtel de Ville, Modern French,3,Switzerland,0.0,True,False,False
Gasthaus Zur Fernsicht - Swiss Alpine, Country cooking,3,Switzerland,0.0,True,False,True
Seebistro Belvédère, Country cooking,3,Switzerland,0.0,True,False,False
Einstein Gourmet," Creative, Modern Cuisine",5,Switzerland,0.0,False,False,True
Rössli, Traditional Cuisine,3,Switzerland,0.0,False,False,False
Rössli, Classic Cuisine,3,Switzerland,0.0,True,False,False
Rössli, International,3,Switzerland,0.0,True,False,True
Panorama - Cayenne, Modern French,4,Switzerland,0.0,True,False,True
Auberge de la Veveyse - Brasserie," Classic French, International",4,Switzerland,0.0,True,False,False
Locanda Locarnese, Mediterranean Cuisine,3,Switzerland,0.0,True,False,False
Osteria dell'Enoteca," Mediterranean Cuisine, Seasonal Cuisine",4,Switzerland,0.0,True,False,False
Steinhalle," Creative, International",5,Switzerland,0.0,True,False,False
Segreto," Mediterranean Cuisine, Contemporary",4,Switzerland,0.0,True,False,True
Landgasthof Ochsen," Market Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Gasthaus Engel," Country cooking, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Panorama - Bistro, Traditional Cuisine,3,Switzerland,0.0,True,False,True
Brasserie VUE," Traditional Cuisine, French",4,Switzerland,0.0,True,False,True
Maison Manesse, Creative,5,Switzerland,0.0,True,False,True
Barranco, Peruvian,3,Switzerland,0.0,True,False,False
Auberge de la Veveyse - Salle grise, Classic French,5,Switzerland,0.0,True,False,False
Kreuz," Traditional Cuisine, Country cooking",3,Switzerland,0.0,True,False,False
Ahaan Thai, Thai,3,Switzerland,0.0,False,False,False
Muntanella, Regional Cuisine,3,Switzerland,0.0,True,False,False
ROSI," Country cooking, Market Cuisine",3,Switzerland,0.0,True,False,False
Moospinte," Classic Cuisine, Contemporary",3,Switzerland,0.0,True,False,False
Ô33," Modern Cuisine, Market Cuisine",4,Switzerland,0.0,True,False,False
Didi's Frieden," Market Cuisine, Classic Cuisine",4,Switzerland,0.0,True,False,False
Myò Sushi Bar, Japanese,3,Switzerland,0.0,True,False,False
OX'n," Seasonal Cuisine, Modern Cuisine",4,Switzerland,0.0,True,False,False
Kronenhalle, Traditional Cuisine,4,Switzerland,0.0,False,False,False
La Table du Palafitte, Classic Cuisine,4,Switzerland,0.0,True,False,False
Au Vieux Navire, Traditional Cuisine,3,Switzerland,0.0,True,False,False
Brücke," Market Cuisine, Modern Cuisine",3,Switzerland,0.0,True,False,False
Federal," Classic Cuisine, Market Cuisine",3,Switzerland,0.0,True,False,False
Osteria del Centenario, Mediterranean Cuisine,4,Switzerland,0.0,True,False,False
La Padella, Country cooking,4,Switzerland,0.0,False,False,True
Netts Schützengarten," International, Country cooking",3,Switzerland,0.0,True,False,False
Candela, International,3,Switzerland,0.0,True,False,False
Schloss Bottmingen, Classic French,4,Switzerland,0.0,True,False,False
Albrun," Regional Cuisine, International",3,Switzerland,0.0,True,False,False
Nest- und Bietschhorn," Traditional Cuisine, International",3,Switzerland,0.0,True,True,False
Bauernschänke," Country cooking, International",3,Switzerland,0.0,True,False,False
Belle Vue," Classic Cuisine, Seasonal Cuisine",3,Switzerland,0.0,True,False,True
mille sens - les goûts du monde, International,3,Switzerland,0.0,False,False,False
MEGU, Japanese,4,Switzerland,0.0,True,False,False
Seerestaurant Belvédère," Modern Cuisine, International",5,Switzerland,0.0,True,True,False
Roter Bären, Modern Cuisine,4,Switzerland,0.0,False,False,False
La Brezza," Modern Cuisine, International",4,Switzerland,0.0,False,False,True
La Brezza," Mediterranean Cuisine, Seasonal Cuisine",5,Switzerland,0.0,True,True,True
Oliveiras," International, Mediterranean Cuisine",3,Switzerland,0.0,True,False,True
Spices Kitchen & Terrace, Asian,4,Switzerland,0.0,True,True,False
META," Mediterranean Cuisine, Italian",4,Switzerland,0.0,True,False,False
Auberge d'Onex," Italian, Traditional Cuisine",4,Switzerland,0.0,True,False,False
Windows," Creative French, Classic Cuisine",4,Switzerland,0.0,False,False,False
LA CHAVALLERA in der Krone - Säumerei am Inn," Modern Cuisine, Alpine",5,Switzerland,0.0,False,True,False
Epoca by Tristan Brandt," Modern Cuisine, Asian and Western",5,Switzerland,0.0,False,False,True
Le Guillaume Tell, Creative,4,Switzerland,0.0,True,False,True
Widder Restaurant," Modern French, Contemporary",5,Switzerland,0.0,False,True,False
Osteria Fagetti," Regional Cuisine, International",3,Switzerland,0.0,False,False,False
Hide & Seek, Mediterranean Cuisine,4,Switzerland,0.0,True,False,False
Hide & Seek," International, Mediterranean Cuisine",4,Switzerland,0.0,True,False,True
Meiers come inn, Thai,3,Switzerland,0.0,True,True,False
Chasellas," Country cooking, Traditional Cuisine",4,Switzerland,0.0,True,False,False
Siam," Thai, Asian",3,Switzerland,0.0,False,False,False
A la Vieille Auberge," French, Classic Cuisine",3,Switzerland,0.0,True,False,False
IGNIV Zürich by Andreas Caminada," Sharing, Modern Cuisine",5,Switzerland,0.0,False,False,True
Yakumanka, Peruvian,3,Switzerland,0.0,False,False,False
Löwen - Gaststube," Market Cuisine, International",3,Switzerland,0.0,True,False,False
Des Balances," Classic Cuisine, Mediterranean Cuisine",4,Switzerland,0.0,True,False,False
dr Egge - das restaurant, Mediterranean Cuisine,4,Switzerland,0.0,True,False,True
Zum Pflugstein, Traditional Cuisine,3,Switzerland,0.0,True,False,False
The Restaurant," Creative, Modern Cuisine",5,Switzerland,0.0,True,True,True
The Restaurant," Asian Influences, International",4,Switzerland,0.0,True,True,True
The Restaurant, European Contemporary,5,Taiwan,0.0,True,False,True
Bären," Classic Cuisine, Modern Cuisine",4,Switzerland,0.0,True,False,False
Bären," Traditional Cuisine, Country cooking",3,Switzerland,0.0,True,False,False
Bären, Country cooking,3,Switzerland,0.0,True,False,False
Bären," Country cooking, Traditional Cuisine",3,Switzerland,0.0,True,False,True
Bären," Traditional Cuisine, Swiss",3,Switzerland,0.0,True,False,False
Bären," Regional Cuisine, Seasonal Cuisine",3,Switzerland,0.0,False,True,False
Les Curiades," Regional Cuisine, Market Cuisine",3,Switzerland,0.0,True,True,False
Waldheim, Seasonal Cuisine,3,Switzerland,0.0,True,True,False
Avenue Montagne," Mediterranean Cuisine, Market Cuisine",4,Switzerland,0.0,True,False,False
De la Gare - Chez Sandro, Italian,3,Switzerland,0.0,True,False,True
tobias buholzer," Vegetarian, Modern Cuisine",5,Switzerland,0.0,False,True,False
Anker," International, Traditional Cuisine",3,Switzerland,0.0,False,False,False
Wirtschaft zur Rosenburg, Country cooking,3,Switzerland,0.0,True,False,False
Auberge de l'Abbaye de Montheron, Modern Cuisine,4,Switzerland,0.0,True,False,False
Löwen - Apriori," Mediterranean Cuisine, Seasonal Cuisine",5,Switzerland,0.0,True,False,False
Landgasthof Wartegg, Classic French,4,Switzerland,0.0,True,False,False
au violon," Classic French, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Tsé Fung, Chinese,4,Switzerland,0.0,True,False,True
La Riva," Modern French, Classic Cuisine",4,Switzerland,0.0,True,True,True
Café de Riex, Traditional Cuisine,3,Switzerland,0.0,False,False,False
Aux Trois Amis, Country cooking,3,Switzerland,0.0,True,False,True
Auberge aux 3 Tilleuls," Contemporary, French",3,Switzerland,0.0,True,False,False
Stiefels Hopfenkranz," Modern Cuisine, Market Cuisine",4,Switzerland,0.0,False,False,False
Le Berceau des Sens," Modern French, Classic Cuisine",4,Switzerland,0.0,False,False,False
Casa Caminada, Country cooking,3,Switzerland,0.0,True,False,False
Philipp Blaser," International, Swiss",2,Switzerland,0.0,True,False,False
Grotto Valmaggese," Classic Cuisine, Seasonal Cuisine",3,Switzerland,0.0,True,False,False
Thai Garden," Thai, Asian",3,Switzerland,0.0,False,True,False
Käserei, International,4,Switzerland,0.0,True,False,False
Käserei," Swiss, Cheese, Fondue and Raclette",3,Switzerland,0.0,False,True,False
Zum See," Swiss, International",2,Switzerland,0.0,True,True,False
Jägerhof," Modern Cuisine, International",4,Switzerland,0.0,True,False,False
Buech, Country cooking,3,Switzerland,0.0,True,False,False
Villa Honegg," Market Cuisine, Classic Cuisine",3,Switzerland,0.0,True,False,False
Alla Cantina," Sicilian, Classic Cuisine",3,Switzerland,0.0,True,True,False
Scalottas - Terroir," Regional Cuisine, Country cooking",3,Switzerland,0.0,False,False,False
Le Café Suisse, Modern Cuisine,5,Switzerland,0.0,False,False,False
Golden Dragon," Chinese, Sichuan",3,Switzerland,0.0,False,False,False
Capri, Italian,5,Switzerland,0.0,False,True,False
Alpine Gourmet Prato Borni," Creative, Country cooking",5,Switzerland,0.0,False,False,False
THE VIEW," Italian Contemporary, Modern Cuisine",5,Switzerland,0.0,True,False,False
La Maison du Village, Creative,4,Switzerland,0.0,True,False,False
Osteria Cyrano Cibo e Vino, Modern Cuisine,4,Switzerland,0.0,True,False,False
Restaurant de l'Hôtel de Ville, Classic French,5,Switzerland,0.0,False,False,True
Brasserie 1809," Modern Cuisine, Regional Cuisine",3,Switzerland,0.0,True,True,False
Sonnenhof," Country cooking, Mediterranean Cuisine",3,Switzerland,0.0,True,False,False
Eintracht," International, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Le Bologne, Modern Cuisine,3,Switzerland,0.0,True,False,False
Vecchia Osteria Seseglio, Mediterranean Cuisine,4,Switzerland,0.0,True,False,False
roots, Modern Cuisine,5,Switzerland,0.0,True,False,False
Oliv," Mediterranean Cuisine, Classic Cuisine",3,Switzerland,0.0,False,False,False
Miyako, Japanese,3,Switzerland,0.0,True,False,False
Accademia del Gusto," Italian, Mediterranean Cuisine",4,Switzerland,0.0,False,False,False
Anne-Sophie Pic, Creative,5,Switzerland,0.0,True,True,True
Carlton, Classic Cuisine,4,Switzerland,0.0,True,False,True
Sauvage," French Contemporary, Mediterranean Cuisine",4,Switzerland,0.0,False,False,False
il tiramisù, Italian,3,Switzerland,0.0,True,True,False
Le Jardinier," French Contemporary, Market Cuisine",4,Switzerland,0.0,True,False,False
OZ, Vegetarian,5,Switzerland,0.0,False,True,False
Beaufort, Contemporary,4,Switzerland,0.0,True,False,False
Nouvo Bourg," French Contemporary, Modern Cuisine",4,Switzerland,0.0,True,False,False
Ecco St. Moritz," Creative, Modern Cuisine",5,Switzerland,0.0,False,False,False
L'Atelier Gourmand, French Contemporary,4,Switzerland,0.0,True,False,False
Asia," Asian, Sushi",3,Switzerland,0.0,True,False,False
Aerodromo da Nani," Regional Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Pensiun Aldier, Swiss,3,Switzerland,0.0,True,False,False
Bad Balgach by Schützelhofer, Classic Cuisine,3,Switzerland,0.0,True,False,False
La Pinte des Mossettes," Creative, Seasonal Cuisine",5,Switzerland,0.0,True,False,True
Stüva, Country cooking,4,Switzerland,0.0,True,False,False
Dal Mulin," Country cooking, Modern Cuisine",3,Switzerland,0.0,False,False,True
Mapo," Modern Cuisine, Fusion",3,Switzerland,0.0,True,False,False
Neue Taverne," Vegetarian, Modern Cuisine",4,Switzerland,0.0,True,True,False
Haus zum Rüden," International, Modern Cuisine",4,Switzerland,0.0,False,False,False
Du Théâtre," Traditional Cuisine, Asian",3,Switzerland,0.0,True,False,False
Gül, Turkish,3,Switzerland,0.0,True,False,False
Bianchi," Seafood, Italian",4,Switzerland,0.0,True,False,False
Wave, Contemporary,4,Switzerland,0.0,True,False,False
Postigliun," Regional Cuisine, International",3,Switzerland,0.0,False,False,False
Josef, European Contemporary,3,Switzerland,0.0,True,False,True
Bänziger," Classic Cuisine, Country cooking",4,Switzerland,0.0,True,False,False
Talvo by Dalsass, Mediterranean Cuisine,5,Switzerland,0.0,True,False,True
Brasserie du Poisson, Seafood,3,Switzerland,0.0,True,False,False
Magdalena," Modern Cuisine, Seasonal Cuisine",5,Switzerland,0.0,False,False,False
Buffet de la Gare, Traditional Cuisine,3,Switzerland,0.0,True,False,False
Tredecim by Monika Jans und Thomas Huber, Traditional Cuisine,4,Switzerland,0.0,False,False,True
L'Écorce," French Contemporary, Market Cuisine",3,Switzerland,0.0,True,True,False
Aroleid Restaurant," Creative, World Cuisine",3,Switzerland,0.0,True,True,False
La Muña, Fusion,4,Switzerland,0.0,False,False,False
La Muña," Peruvian, Japanese Contemporary",4,Switzerland,0.0,True,False,False
Casa Tödi," Creative, Modern Cuisine",4,Switzerland,0.0,True,False,False
KLE," Vegan, Innovative",4,Switzerland,0.0,True,True,False
Truube," Mediterranean Cuisine, Classic Cuisine",4,Switzerland,0.0,True,False,True
Stiva Veglia," Country cooking, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Le Murenberg," Classic Cuisine, Modern Cuisine",4,Switzerland,0.0,True,False,True
O'Terroirs, Modern French,4,Switzerland,0.0,True,False,True
Café du Levant," French, Market Cuisine",3,Switzerland,0.0,True,False,False
Linde," Country cooking, Market Cuisine",3,Switzerland,0.0,True,True,False
Wirtshaus zum Herlisberg," Swiss, Classic Cuisine",3,Switzerland,0.0,True,True,False
Schönbühl," Country cooking, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Gasthof zum goldenen Kreuz," Market Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Rigiblick," Market Cuisine, Regional Cuisine",3,Switzerland,0.0,True,False,False
Ustria Miracla," Traditional Cuisine, Mediterranean Cuisine",3,Switzerland,0.0,False,False,False
Panorama, Traditional Cuisine,3,Switzerland,0.0,True,False,False
ZOLLHUUS," Market Cuisine, Grills",3,Switzerland,0.0,True,False,False
UniQuisine Atelier," Modern Cuisine, Classic Cuisine",5,Switzerland,0.0,False,False,True
Tout un Monde, Modern Cuisine,3,Switzerland,0.0,True,True,False
Auberge de la Gare, Traditional Cuisine,3,Switzerland,0.0,True,False,False
Regina Montium," Creative, Swiss",5,Switzerland,0.0,True,False,False
La Bagatelle, Classic French,4,Switzerland,0.0,True,False,True
Da Valentino, Mediterranean Cuisine,3,Switzerland,0.0,True,False,False
Alpenblick - Bistro," Country cooking, Swiss",3,Switzerland,0.0,True,False,False
Le Buffet d'un Tram, Traditional Cuisine,2,Switzerland,0.0,True,False,False
Marée," Classic Cuisine, Mediterranean Cuisine",4,Switzerland,0.0,True,True,True
Locanda Orico," Mediterranean Cuisine, Seasonal Cuisine",5,Switzerland,0.0,False,False,True
Pavillon, Classic French,5,Switzerland,0.0,False,True,True
Auberge de la Croix Blanche," Classic Cuisine, Seasonal Cuisine",4,Switzerland,0.0,True,False,False
GÜTSCH by Markus Neff," Classic French, Market Cuisine",4,Switzerland,0.0,True,False,True
Römerhof," Classic French, International",3,Switzerland,0.0,True,True,False
Fahr," Regional Cuisine, Contemporary",5,Switzerland,0.0,True,True,True
Gasthaus am Brunnen, Country cooking,4,Switzerland,0.0,True,False,False
Loy Fah, Thai contemporary,4,Switzerland,0.0,False,True,False
Gommerstuba, International,3,Switzerland,0.0,True,True,True
Taverna Romana im Sternen, Italian,4,Switzerland,0.0,True,False,True
Basilicum," Swiss, Mediterranean Cuisine",3,Switzerland,0.0,True,False,False
Zimmermania, Classic French,3,Switzerland,0.0,False,False,False
After Seven, Creative,5,Switzerland,0.0,False,True,False
Groven, Classic Cuisine,3,Switzerland,0.0,True,False,True
Sternen - Gartenzimmer," Classic French, Traditional Cuisine",3,Switzerland,0.0,True,False,True
Restaurant Pony," Swiss, Mediterranean Cuisine",4,Switzerland,0.0,True,False,False
Wildenmann, Classic French,3,Switzerland,0.0,True,False,False
Pinte, Classic Cuisine,4,Switzerland,0.0,True,False,False
First," Market Cuisine, Contemporary",3,Switzerland,0.0,True,False,False
Le Flacon, Modern Cuisine,4,Switzerland,0.0,True,False,False
Mulania, International,4,Switzerland,0.0,True,False,False
Du Cheval Blanc, Traditional Cuisine,3,Switzerland,0.0,True,False,False
Les Ateliers," Classic French, French",5,Switzerland,0.0,False,False,False
Verve by Sven," Modern Cuisine, Market Cuisine",4,Switzerland,0.0,True,True,False
Fiskebar," Modern Cuisine, Scandinavian",4,Switzerland,0.0,False,False,True
Blaue Ente," Country cooking, Market Cuisine",3,Switzerland,0.0,True,False,False
White Elephant, Thai,3,Switzerland,0.0,False,False,False
Le Pérolles," Classic French, Contemporary",5,Switzerland,0.0,False,True,True
Casa Alva," Market Cuisine, Modern Cuisine",4,Switzerland,0.0,False,False,False
Wirtshus zum Wyberg, Classic Cuisine,3,Switzerland,0.0,True,True,False
La Miranda Gourmet Stübli, Modern Cuisine,5,Switzerland,0.0,False,False,True
Chez Vrony," Swiss, Regional Cuisine",2,Switzerland,0.0,True,False,False
Restaurant du Quai," Modern Cuisine, Market Cuisine",3,Switzerland,0.0,True,False,False
Le Maguet, Classic French,4,Switzerland,0.0,True,False,False
Cavigilli," Swiss, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Zum Goldenen Schäfli, Classic Cuisine,3,Switzerland,0.0,True,False,False
Seven Lugano - the restaurant, Grills,3,Switzerland,0.0,True,False,True
Principe Leopoldo," Mediterranean Cuisine, Classic Cuisine",4,Switzerland,0.0,True,False,True
Chez Meyer's, Classic French,4,Switzerland,0.0,True,False,False
Le Vallon," French, Classic Cuisine",3,Switzerland,0.0,True,False,True
Grotto della Salute, Mediterranean Cuisine,3,Switzerland,0.0,True,False,True
Balm - Bistro," Traditional Cuisine, Classic French",4,Switzerland,0.0,True,False,True
Taverna Rosa, Italian,3,Switzerland,0.0,True,False,False
La Cantine des Commerçants, Modern French,3,Switzerland,0.0,True,False,False
SALZHAUS," Contemporary, International",3,Switzerland,0.0,True,False,False
Relais du Mont d'Orge, Classic French,4,Switzerland,0.0,True,False,True
Eden - Belle Époque," Country cooking, International",3,Switzerland,0.0,False,False,False
Landgasthof Bären," Seasonal Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Bacchus Bistro & Genussmanufaktur," French, Seasonal Cuisine",3,Switzerland,0.0,True,False,False
Moosegg," Country cooking, Modern Cuisine",3,Switzerland,0.0,True,False,True
La Coupole - Matsuhisa," Fusion, Asian",5,Switzerland,0.0,False,False,False
De la Gare - La Table des Suter, Classic French,3,Switzerland,0.0,True,False,True
Perroquet Vert," French, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Ornellaia, Italian,5,Switzerland,0.0,False,False,False
Le Tapis Rouge," Classic French, Vegetarian",3,Switzerland,0.0,True,False,False
Des Bains, Classic French,4,Switzerland,0.0,True,False,False
Schlüssel - Nidbergstube," Classic Cuisine, Modern Cuisine",5,Switzerland,0.0,False,True,True
Gildo's Ristorante, Italian,4,Switzerland,0.0,False,False,True
Auberge du Prévoux, Classic French,2,Switzerland,0.0,False,False,False
Chappeli," Traditional Cuisine, Market Cuisine",3,Switzerland,0.0,True,False,False
Centrale," Seasonal Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Gasthaus Zur Fernsicht - Incantare," Classic Cuisine, Creative",5,Switzerland,0.0,True,False,True
Jack's Brasserie," Traditional Cuisine, Classic Cuisine",3,Switzerland,0.0,True,False,False
Schlüsselstube, Country cooking,3,Switzerland,0.0,True,False,True
Auberge de la Croix d'Or - Bistro, Traditional Cuisine,3,Switzerland,0.0,True,False,False
Motto del Gallo, Mediterranean Cuisine,4,Switzerland,0.0,True,False,False
Arté al Lago," Modern Cuisine, Mediterranean Cuisine",4,Switzerland,0.0,False,False,False
LeMontBlanc, Modern French,4,Switzerland,0.0,True,False,True
Edo," Japanese, Sushi",3,Switzerland,0.0,True,False,False
La Fleur de Sel by Carlo Crisci," Modern Cuisine, French",3,Switzerland,0.0,True,True,False
Bad Schauenburg, Classic French,4,Switzerland,0.0,True,False,False
Le Bistrot des Ours, Traditional Cuisine,3,Switzerland,0.0,False,False,True
Drei Könige," Market Cuisine, Traditional Cuisine",3,Switzerland,0.0,False,False,False
Bistrot by Regina Montium, Swiss,3,Switzerland,0.0,True,True,False
Zum Alten Stephan," Market Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,True
Landhaus, Market Cuisine,3,Switzerland,0.0,True,False,False
La Rinascente, Mediterranean Cuisine,3,Switzerland,0.0,True,True,False
Gasthaus Schupfen," Traditional Cuisine, Market Cuisine",3,Switzerland,0.0,True,False,False
Schloss Schauenstein," Creative, Country cooking",5,Switzerland,0.0,False,False,True
La Maison du Prussien, Creative,4,Switzerland,0.0,True,False,True
Hôtel DuPeyrou, Classic Cuisine,4,Switzerland,0.0,True,False,True
Chrüz, Traditional Cuisine,2,Switzerland,0.0,True,False,False
Braui, Traditional Cuisine,3,Switzerland,0.0,True,False,False
PINOT, International,3,Switzerland,0.0,True,True,False
Wirtshaus Zur Säge," Classic French, Market Cuisine",5,Switzerland,0.0,True,False,False
Hertenstein," Classic French, Swiss",3,Switzerland,0.0,True,False,True
Pfändler's Gasthof zum Bären," Traditional Cuisine, Country cooking",3,Switzerland,0.0,True,True,True
Attisholz," French, Contemporary",5,Switzerland,0.0,True,False,True
La Tavola Pronta," Piedmontese, Italian",3,Switzerland,0.0,True,False,False
Wein & Sein," Modern Cuisine, Market Cuisine",5,Switzerland,0.0,True,True,True
Sommet by Martin Göschel, Modern Cuisine,5,Switzerland,0.0,True,False,True
I Due Sud, Mediterranean Cuisine,4,Switzerland,0.0,True,True,False
L'OURS, Modern Cuisine,5,Switzerland,0.0,True,False,True
Essort, International,4,Switzerland,0.0,True,False,False
Rathauskeller Bistro, Classic Cuisine,3,Switzerland,0.0,True,False,False
16 Art Bar," Country cooking, International",3,Switzerland,0.0,True,False,False
La Croix d'Ouchy, Mediterranean Cuisine,2,Switzerland,0.0,True,False,False
Vieux-Bois," French, Market Cuisine",3,Switzerland,0.0,True,False,False
Seven," Creative, Italian",4,Switzerland,0.0,True,False,True
Restaurant Chastè, Classic French,4,Switzerland,0.0,True,False,True
Château de Pleujouse," Traditional Cuisine, Country cooking",3,Switzerland,0.0,True,False,False
Zur Gedult, International,5,Switzerland,0.0,True,True,False
Kaiserstock," Country cooking, International",3,Switzerland,0.0,True,False,False
Spettacolo, Modern Cuisine,3,Switzerland,0.0,True,False,True
L'Arabesque," Lebanese, Middle Eastern",3,Switzerland,0.0,False,False,False
Chez Philippe, Meats and Grills,3,Switzerland,0.0,True,False,True
IGNIV by Andreas Caminada, Creative,5,Switzerland,0.0,False,False,True
Schotte-Sepp-Stube / Flickflauder," Market Cuisine, International",4,Switzerland,0.0,True,False,True
Le Jardin des Alpes," Mediterranean Cuisine, Classic Cuisine",5,Switzerland,0.0,True,False,False
La Brasserie du Royal, Classic French,4,Switzerland,0.0,True,False,True
RICO'S," Modern Cuisine, Mediterranean Cuisine",5,Switzerland,0.0,True,False,False
Au Chat Noir, Classic Cuisine,3,Switzerland,0.0,False,False,False
Domaine de Châteauvieux," Modern French, French",5,Switzerland,0.0,True,False,True
Oberer Mönchhof," Market Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
La Table du Valrose," Modern French, Market Cuisine",5,Switzerland,0.0,False,False,True
Njørd café," Scandinavian, Market Cuisine",3,Switzerland,0.0,True,False,False
Auberge Communale, Contemporary,3,Switzerland,0.0,True,False,False
Stéphane Décotterd, French Contemporary,5,Switzerland,0.0,False,True,True
Taverne zur Krone, International,4,Switzerland,0.0,True,False,False
La Cène," Modern Cuisine, Seasonal Cuisine",4,Switzerland,0.0,True,False,True
Mont-Rouge, International,4,Switzerland,0.0,True,False,False
Schloss Binningen," Classic French, Modern Cuisine",4,Switzerland,0.0,True,False,False
Alpenblick - Stuba," Modern Cuisine, Fusion",4,Switzerland,0.0,True,False,False
Kakinuma, Japanese,3,Switzerland,0.0,False,False,False
Du Cerf," Classic French, Market Cuisine",5,Switzerland,0.0,False,False,True
moment," Creative, Modern Cuisine",3,Switzerland,0.0,True,False,False
Weisses Rössli," Classic French, Mediterranean Cuisine",4,Switzerland,0.0,True,False,False
Neue Blumenau," Country cooking, Classic Cuisine",4,Switzerland,0.0,True,True,False
The Omnia," Modern Cuisine, Vegetarian",4,Switzerland,0.0,True,True,False
Zum Kaiser Franz im Rössl, Austrian,3,Switzerland,0.0,True,False,False
Taverne zum Schäfli," Classic French, Market Cuisine",5,Switzerland,0.0,True,False,True
Le Soleil de Dugny, Classic French,3,Switzerland,0.0,True,False,False
L'Etoile - Nova, Modern French,5,Switzerland,0.0,True,False,False
National da Sergio," Italian, Classic Cuisine",3,Switzerland,0.0,True,False,False
Zwyssighaus, Classic Cuisine,3,Switzerland,0.0,True,False,True
Bodega Noi, Mediterranean Cuisine,3,Switzerland,0.0,True,False,False
L'Accadémia, Italian,3,Switzerland,0.0,True,False,False
La Sitterie, Creative,4,Switzerland,0.0,True,False,False
Tao's," Fusion, International",4,Switzerland,0.0,True,False,False
Là-Haut, Creative French,4,Switzerland,0.0,True,False,False
Bayview by Michel Roth," Modern French, Mediterranean Cuisine",5,Switzerland,0.0,False,False,True
Chesa Stüva Colani," Innovative, Italian",4,Switzerland,0.0,True,False,False
Bistrot du Boeuf Rouge," Traditional Cuisine, Lyonnaise",3,Switzerland,0.0,False,False,False
Fischerstube, Seafood,3,Switzerland,0.0,False,False,False
Kronenstübli, Classic French,4,Switzerland,0.0,False,False,True
Sternen," Market Cuisine, Classic Cuisine",4,Switzerland,0.0,True,True,False
Eder's Eichmühle," Market Cuisine, International",4,Switzerland,0.0,True,False,True
Ristorante St Paul, Italian,3,Switzerland,0.0,True,False,False
Schlüssel," Mediterranean Cuisine, Classic Cuisine",4,Switzerland,0.0,True,False,False
Porto Pojana Ristorante Terminus," Mediterranean Cuisine, Modern Cuisine",4,Switzerland,0.0,True,False,False
Balm - La Pistache, Classic French,3,Switzerland,0.0,True,False,True
