Name,Link
Mao Mao,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mao-mao
Les Trois Chevaux,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/les-trois-chevaux
Badageoni Georgian Kitchen,https://guide.michelin.com/tr/en/new-york-state/mount-kisco/restaurant/badageoni-georgian-kitchen
Sushi Ikumi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushi-ikumi
Maki Kosaka,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/maki-kosaka
LaLou,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/lalou
Ernesto's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ernesto-s
15 East at Tocqueville,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/15-east-at-tocqueville
Rosella,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/rosella
Red Paper Clip,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/red-paper-clip
Maria Restaurant,https://guide.michelin.com/tr/en/new-york-state/new-rochelle/restaurant/maria-restaurant
Burrata,https://guide.michelin.com/tr/en/new-york-state/eastchester/restaurant/burrata
Silver Apricot,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/silver-apricot
Popina,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/popina
Chuan Tian Xia,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/chuan-tian-xia
Vestry,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/vestry
Mint Premium Foods,https://guide.michelin.com/tr/en/new-york-state/tarrytown/restaurant/mint-premium-foods
Dame,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/dame
Yellow Rose,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/yellow-rose
Chola,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/chola
Shabushabu Mayumon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/shabushabu-mayumon
Zanmi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/zanmi
Szechuan Gourmet,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/szechuan-gourmet
Fradei,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/fradei
Dhamaka,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/dhamaka
Veranda,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/veranda-1196016
O Mandarin Chinese,https://guide.michelin.com/tr/en/new-york-state/hartsdale/restaurant/o-mandarin-chinese
Coast & Valley,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/coast-valley
Spy C Cuisine,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/spy-c-cuisine
Copper House,https://guide.michelin.com/tr/en/new-york-state/west-harrison/restaurant/copper-house
Kimika,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kimika
Sona,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sona
Goosefeather,https://guide.michelin.com/tr/en/new-york-state/tarrytown/restaurant/goosefeather
Rolo's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/rolo-s
Rangoon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/rangoon
Red Hook Tavern,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/red-hook-tavern
Tsukimi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tsukimi
Madre,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/madre-1185329
For All Things Good,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/for-all-things-good
SaRanRom Thai,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/saranrom-thai
Southern Table,https://guide.michelin.com/tr/en/new-york-state/pleasantville/restaurant/southern-table
Macelleria Italian Steakhouse,https://guide.michelin.com/tr/en/new-york-state/pelham/restaurant/macelleria-italian-steakhouse
Electric Lemon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/electric-lemon
Tredici Social,https://guide.michelin.com/tr/en/new-york-state/bronxville/restaurant/tredici-social
Mission Ceviche,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mission-ceviche
Yoshino,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/yoshino-1185037
Rafele Rye,https://guide.michelin.com/tr/en/new-york-state/us-rye/restaurant/rafele-rye
MP Taverna,https://guide.michelin.com/tr/en/new-york-state/irvington/restaurant/mp-taverna1184264
Boro6 Wine Bar,https://guide.michelin.com/tr/en/new-york-state/hastings-on-hudson/restaurant/boro6-wine-bar
Cadence,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cadence
Dagon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/dagon
San Carlo Osteria Piemonte,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/san-carlo-osteria-piemonte
Victor,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/victor
Ayat,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ayat
CheLi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cheli
Caleta 111 Cevicheria,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/caleta-111-cevicheria
Reverence,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/reverence
Pierozek,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/pierozek
Frevo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/frevo
Kokomo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kokomo
Soothr,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/soothr
Le Pavillon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/le-pavillon-1192744
The Inn at Pound Ridge,https://guide.michelin.com/tr/en/new-york-state/pound-ridge/restaurant/the-inn-at-pound-ridge
Torien,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/torien
Van Đa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/van-%C4%91a
Blue Hill at Stone Barns,https://guide.michelin.com/tr/en/new-york-state/tarrytown/restaurant/blue-hill-at-stone-barns
PDA Pizza,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/pda-pizza
Nakaji,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/nakaji
Sami & Susu,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sami-susu
Koyo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/koyo
Rule of Thirds,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/rule-of-thirds
Gordo's Cantina,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gordo-s-cantina
Angel,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/angel
Le Fanfare,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/le-fanfare
Francie,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/francie
Wicked Jane,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/wicked-jane
Balaboosta,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/balaboosta
Thai Diner,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/thai-diner
Clover Hill,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/clover-hill
Fantasy Cuisine,https://guide.michelin.com/tr/en/new-york-state/hartsdale/restaurant/fantasy-cuisine
Farra,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/farra
Crown Shy,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/crown-shy
Eléa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/elea-greek
Gage & Tollner,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gage-tollner
Sagara,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sagara
Momofuku Ssäm Bar,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/momofuku-ssam-bar-1191545
Tong,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tong
Lobster Club,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/lobster-club
J.G. Melon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/j-g-melon
Enoteca Maria,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/enoteca-maria
Seppe Pizza Bar,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/seppe-pizza-bar
Hometown Barbecue New York,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hometown-bar-b-que
Ugly Baby,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ugly-baby
Da Franco & Tony Ristorante,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/da-franco-tony-ristorante
Mtskheta Café,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mtskheta-cafe
Il Fiorista,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/il-fiorista
Don Angie,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/don-angie
Pastis,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/pastis67390
Forsythia,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/forsythia
The Leopard at Des Artistes,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-leopard-at-des-artistes
Đi Ăn Đi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/%C4%91i-an-%C4%91i
Ruby's Oyster Bar & Bistro,https://guide.michelin.com/tr/en/new-york-state/us-rye/restaurant/ruby-s-oyster-house
Sabry's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sabry-s
Risbo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/risbo
Angelina’s,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/angelina-s
Legend of Taste,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/legend-of-taste
RaaSa,https://guide.michelin.com/tr/en/new-york-state/elmsford/restaurant/raasa
al di là,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/al-di-la
Wolfgang's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/wolfgang-s
Miss Ada,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/miss-ada
Mile End,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mile-end
Benoit,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/benoit
Persepolis,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/persepolis
Ai Fiori,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ai-fiori
Ruffian,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ruffian
Phayul,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/phayul
Patricia’s,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/patricia-s
Sushi Ann,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushiann
Cardamom,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cardamom
Casa Enrique,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/casa-enrique
The Cookery,https://guide.michelin.com/tr/en/new-york-state/dobbs-ferry/restaurant/the-cookery
La Vara,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/la-vara
Jean-Georges,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/jean-georges
Gregory’s 26 Corner Taverna,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gregory-s-26-corner-taverna
Sushi Ginza Onodera,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushi-ginza-onodera
Little Alley,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/little-alley
Olmsted,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/olmsted
Community Food & Juice,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/community-food-juice
Miss Lily’s,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/miss-lily-s
Contra,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/contra
Charlie Bird,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/charlie-bird
Union Square Cafe,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/union-square-cafe
The Four Horsemen,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-four-horsemen
Oxalis,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/oxalis
Sofreh,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sofreh
Runner & Stone,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/runner-stone
Mexicosina,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mexicosina
La Morada,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/la-morada
Pata Cafe,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/pata-cafe
Xixa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/xixa
Taverna Kyclades,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/taverna-kyclades
East Harbor Seafood Palace,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/east-harbor-seafood-palace
Hart's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hart-s
Falansai,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/falansai
Çka Ka Qëllu,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cka-ka-qellu
Faun,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/faun
Amelie,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/amelie
Norma Gastronomia Siciliana,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/norma-gastronomia-siciliana
Mifune,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mifune
Tanoreen,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tanoreen
Alley 41,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/alley-41
Clay,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/clay
Casa Bocado,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/casa-bocado
Alta Calidad,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/alta-calidad
Miss Mamie's Spoonbread Too,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/miss-mamie-s-spoonbread-too
JoJo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/jojo
Chef's Table at Brooklyn Fare,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare
Roberta's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/roberta-s
Sushi Noz,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushi-noz
Meadowsweet,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/meadowsweet
Mesa Coyoacán,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mesa-coyoacan
Ivan Ramen,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ivan-ramen
Purple Yam,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/purple-yam
Vinum,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/vinum
M. Wells,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/m-wells-steakhouse
Via Carota,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/via-carota
Dirt Candy,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/dirt-candy
Clinton St. Baking Company,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/clinton-st-baking-company
4 Charles Prime Rib,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/4-charles-prime-rib
Tuome,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tuome
Pylos,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/pylos
MáLà Project,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mala-project
Kanoyama,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kanoyama
Jungsik,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/jungsik
Peasant,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/peasant
King,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/king
Houseman,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/houseman
Per Se,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/per-se
Gelso & Grand,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gelso-grand
The Modern,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-modern
Win Son,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/win-son
odo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/odo
Le Jardinier New York,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/le-jardinier
Rezdôra,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/rezdora-osteria-emiliana
San Matteo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/san-matteo
Enzo’s of Williamsbridge,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/enzo-s
El Nuevo Bohío,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/el-nuevo-bohio
Manhatta,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/manhatta
Nice Matin,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/nice-matin
Barney Greengrass,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/barney-greengrass
The Orchard Townhouse,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-orchard-townhouse
Empellón,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/empellon
The Grill,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-grill
Gem,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gem
Family Meal at Blue Hill,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/blue-hill
Carbone,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/carbone
Junoon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/junoon
Melba's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/melba-s
Mary's Fish Camp,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/mary-s-fish-camp
Wallsé,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/wallse
Loring Place,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/loring-place
Momofuku Noodle Bar,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/momofuku-noodle-bar
Ko,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ko
Ulivo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/ulivo
I Sodi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/i-sodi
Emilio's Ballato,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/emilio-s-ballato
The Odeon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-odeon
OKO Rye,https://guide.michelin.com/tr/en/new-york-state/us-rye/restaurant/oko-rye
R40,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/r40
Hirohisa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hirohisa
Tori Shin,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tori-shin
aRoqa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/aroqa
Convivium Osteria,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/convivium-osteria
Café Alaia,https://guide.michelin.com/tr/en/new-york-state/scarsdale/restaurant/cafe-alaia
Una Pizza Napoletana,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/una-pizza-napoletana
Camillo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/camillo
Beccofino,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/beccofino
Sushi Amane,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushi-amane
Glasserie,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/glasserie
21 Greenpoint,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/21-greenpoint
Russ & Daughters Cafe,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/russ-daughters-cafe
abcV,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/abcv
Asian Jewels,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/asian-jewels
Claro,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/claro
Cosme,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cosme
Craft,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/craft
Porter House,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/porter-house
The Musket Room,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-musket-room
Kung Fu Little Steamed Buns Ramen,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kung-fu-little-steamed-buns-ramen
Keens,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/keens
Le Bernardin,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/le-bernardin
Hearth,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hearth
Bar Primi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/bar-primi
Marea,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/marea
Dim Sum Go Go,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/dim-sum-go-go
Liebman's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/liebman-s
Fausto,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/fausto
Wayan,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/wayan
Via Vai,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/via-vai
Orsay,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/orsay
Moti Mahal Delux,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/moti-mahal-delux
The River Café,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-river-cafe
Oxomoco,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/oxomoco
HanGawi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hangawi
Shalom Japan,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/shalom-japan
Cote,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cote
Georgian Cuisine,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/georgian-cuisine
Upland,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/upland
Lupa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/lupa
Hao Noodle and Tea,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hao-noodle-and-tea
Casa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/casa
Cafe Sabarsky,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cafe-sabarsky
Gallaghers,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gallaghers
Avant Garden,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/avant-garden
Masa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/masa
Oceans,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/oceans
Golden Unicorn,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/golden-unicorn
Nami Nori,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/nami-nori
Shion 69 Leonard Street,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/shoji-at-69-leonard
Lola Taverna,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/lola-taverna
Llama Inn,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/llama-inn
zero otto nove,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/zero-otto-nove
Sushi Yasuda,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushi-yasuda
Baker & Co.,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/baker-co
Gramercy Tavern,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gramercy-tavern
Locanda Verde,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/locanda-verde
Pinch Chinese,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/pinch-chinese
Gabriel Kreuther,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/gabriel-kreuther
West New Malaysia,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/new-malaysia
Baar Baar,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/baar-baar
Lakruwana,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/lakruwana
Atla,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/atla
Blue Ribbon,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/blue-ribbon
Cotenna,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cotenna
Minetta Tavern,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/minetta-tavern
Secchu Yokota,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/secchu-yokota
The Clocktower,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/the-clocktower
Khe-Yo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/khe-yo
Kura,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kura
Rubirosa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/rubirosa
Cho Dang Gol,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cho-dang-gol
Hunan Bistro,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hunan-bistro
Tomiño Taberna Gallega,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tomino
le Crocodile,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/le-crocodile
Hupo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/hupo
Chama Mama,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/chama-mama
Il Divo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/il-divo
Jua,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/jua
Oiji Mi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/oiji-mi
Place des Fêtes,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/place-des-fetes
Tsushima,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tsushima
Kissaki,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kissaki
Speedy Romeo,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/speedy-romeo
Beatstro,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/beatstro
Tempura Matsui,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tempura-matsui
Aquavit,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/aquavit
Tra Di Noi,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/tra-di-noi
Roberto's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/roberto-s
Katz's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/katz-s
Novitá,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/novita
Aska,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/aska
Chavela’s,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/chavela-s
Abyssinia,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/abyssinia
Sushi Nakazawa,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/sushi-nakazawa
Altro Paradiso,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/cafe-altro-paradiso
Kubeh,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/kubeh
Somtum Der,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/somtum-der
Luzzo's,https://guide.michelin.com/tr/en/new-york-state/new-york/restaurant/luzzo-s
